"name"|"anio"|"procurementMethod"|"tipo_proc"|"n_expedientes"|"n_contratos"|"monto_mxn"|"inst_pctn_monto"|"inst_pctn_contracts"
"Prevención y Readaptación Social"|"2019"|"direct"|"Adjudicación directa"|14|15|53284435.76|64.61|83.33
"Prevención y Readaptación Social"|"2019"|"framework"|"Contrato marco"|3|3|29181034.49|35.39|16.67
"Prevención y Readaptación Social"|"2020"|"direct"|"Adjudicación directa"|89|106|256059879.22100002|95.49|98.15
"Prevención y Readaptación Social"|"2020"|"framework"|"Contrato marco"|1|1|9994600|3.73|0.93
"Prevención y Readaptación Social"|"2020"|"selective"|"Invitación a 3 o más"|1|1|2108394.24|0.79|0.93
"Prevención y Readaptación Social"|"2021"|"direct"|"Adjudicación directa"|47|51|502742736.2|54.04|73.91
"Prevención y Readaptación Social"|"2021"|"framework"|"Contrato marco"|7|7|264985788.974348|28.48|10.14
"Prevención y Readaptación Social"|"2021"|"open"|"Licitación abierta"|6|9|157756906.58|16.96|13.04
"Prevención y Readaptación Social"|"2021"|"selective"|"Invitación a 3 o más"|2|2|4796780|0.52|2.9
"Prevención y Readaptación Social"|"2022"|"direct"|"Adjudicación directa"|33|34|809591764.47|55.38|59.65
"Prevención y Readaptación Social"|"2022"|"framework"|"Contrato marco"|3|3|56680032.767919995|3.88|5.26
"Prevención y Readaptación Social"|"2022"|"open"|"Licitación abierta"|11|18|589418931.9|40.32|31.58
"Prevención y Readaptación Social"|"2022"|"selective"|"Invitación a 3 o más"|2|2|6148275.859999999|0.42|3.51
"ProMéxico"|"2017"|"direct"|"Adjudicación directa"|7|7|8021488.65|22.4|53.85
"ProMéxico"|"2017"|"framework"|"Contrato marco"|1|1|11775897|32.88|7.69
"ProMéxico"|"2017"|"open"|"Licitación abierta"|5|5|16013427.86|44.72|38.46
"ProMéxico"|"2018"|"direct"|"Adjudicación directa"|12|12|2711702.63|15.77|38.71
"ProMéxico"|"2018"|"open"|"Licitación abierta"|10|19|14479578.85|84.23|61.29
"ProMéxico"|"2019"|"open"|"Licitación abierta"|2|2|25646551.72|100|100
"ProMéxico"|"2021"|"direct"|"Adjudicación directa"|1|2|34482758.31|100|100
"Procuraduría Agraria"|"2017"|"direct"|"Adjudicación directa"|4|4|165987784.02|89.02|66.67
"Procuraduría Agraria"|"2017"|"framework"|"Contrato marco"|1|1|19951481.39868|10.7|16.67
"Procuraduría Agraria"|"2017"|"selective"|"Invitación a 3 o más"|1|1|518972|0.28|16.67
"Procuraduría Agraria"|"2018"|"direct"|"Adjudicación directa"|284|287|128644735.2531|75.45|95.99
"Procuraduría Agraria"|"2018"|"open"|"Licitación abierta"|4|5|40744186.69|23.9|1.67
"Procuraduría Agraria"|"2018"|"selective"|"Invitación a 3 o más"|7|7|1113171.9|0.65|2.34
"Procuraduría Agraria"|"2019"|"direct"|"Adjudicación directa"|112|113|45179562.862|96.28|97.41
"Procuraduría Agraria"|"2019"|"open"|"Licitación abierta"|1|1|630504|1.34|0.86
"Procuraduría Agraria"|"2019"|"selective"|"Invitación a 3 o más"|2|2|1115031.21|2.38|1.72
"Procuraduría Agraria"|"2020"|"direct"|"Adjudicación directa"|92|93|205721672.67999998|99.52|95.88
"Procuraduría Agraria"|"2020"|"selective"|"Invitación a 3 o más"|4|4|994907.233|0.48|4.12
"Procuraduría Agraria"|"2021"|"direct"|"Adjudicación directa"|117|123|109931384.76492|96.34|95.35
"Procuraduría Agraria"|"2021"|"framework"|"Contrato marco"|3|3|2352451.91945|2.06|2.33
"Procuraduría Agraria"|"2021"|"selective"|"Invitación a 3 o más"|3|3|1829274.94|1.6|2.33
"Procuraduría Agraria"|"2022"|"direct"|"Adjudicación directa"|90|93|16794741.15828|16.91|39.08
"Procuraduría Agraria"|"2022"|"framework"|"Contrato marco"|4|6|55060356.71|55.45|2.52
"Procuraduría Agraria"|"2022"|"open"|"Licitación abierta"|1|1|351668.54|0.35|0.42
"Procuraduría Agraria"|"2022"|"selective"|"Invitación a 3 o más"|24|138|27088085.69|27.28|57.98
"Procuraduría Agraria"|"2023"|"direct"|"Adjudicación directa"|3|3|399087|100|100
"Procuraduría Federal de Protección al Ambiente"|"2017"|"direct"|"Adjudicación directa"|2|2|152436955|93.64|66.67
"Procuraduría Federal de Protección al Ambiente"|"2017"|"open"|"Licitación abierta"|1|1|10344827.59|6.36|33.33
"Procuraduría Federal de Protección al Ambiente"|"2018"|"direct"|"Adjudicación directa"|54|56|38798236.637|66.76|88.89
"Procuraduría Federal de Protección al Ambiente"|"2018"|"open"|"Licitación abierta"|2|2|15517241.370000001|26.7|3.17
"Procuraduría Federal de Protección al Ambiente"|"2018"|"selective"|"Invitación a 3 o más"|4|5|3799286.87|6.54|7.94
"Procuraduría Federal de Protección al Ambiente"|"2019"|"direct"|"Adjudicación directa"|78|78|128885745.25|87.85|87.64
"Procuraduría Federal de Protección al Ambiente"|"2019"|"framework"|"Contrato marco"|2|2|10379559|7.08|2.25
"Procuraduría Federal de Protección al Ambiente"|"2019"|"open"|"Licitación abierta"|1|1|3206896.55|2.19|1.12
"Procuraduría Federal de Protección al Ambiente"|"2019"|"selective"|"Invitación a 3 o más"|4|8|4234188.16|2.89|8.99
"Procuraduría Federal de Protección al Ambiente"|"2020"|"direct"|"Adjudicación directa"|37|39|89193474.34|80.45|84.78
"Procuraduría Federal de Protección al Ambiente"|"2020"|"framework"|"Contrato marco"|5|5|18850600.2|17|10.87
"Procuraduría Federal de Protección al Ambiente"|"2020"|"open"|"Licitación abierta"|1|1|2279144.83|2.06|2.17
"Procuraduría Federal de Protección al Ambiente"|"2020"|"selective"|"Invitación a 3 o más"|1|1|551000|0.5|2.17
"Procuraduría Federal de Protección al Ambiente"|"2021"|"direct"|"Adjudicación directa"|78|82|8986699.13|4.9|76.64
"Procuraduría Federal de Protección al Ambiente"|"2021"|"framework"|"Contrato marco"|11|11|125912291.53|68.62|10.28
"Procuraduría Federal de Protección al Ambiente"|"2021"|"open"|"Licitación abierta"|5|11|46030166.9|25.09|10.28
"Procuraduría Federal de Protección al Ambiente"|"2021"|"selective"|"Invitación a 3 o más"|3|3|2560287.81|1.4|2.8
"Procuraduría Federal de Protección al Ambiente"|"2022"|"direct"|"Adjudicación directa"|121|121|122309204.133|52.28|89.63
"Procuraduría Federal de Protección al Ambiente"|"2022"|"framework"|"Contrato marco"|7|7|111631692.108|47.72|5.19
"Procuraduría Federal de Protección al Ambiente"|"2022"|"open"|"Licitación abierta"|3|5|1993.8380000000002|0|3.7
"Procuraduría Federal de Protección al Ambiente"|"2022"|"selective"|"Invitación a 3 o más"|1|2|961.9159999999999|0|1.48
"Procuraduría Federal de Protección al Ambiente"|"2023"|"direct"|"Adjudicación directa"|4|4|487729|100|100
"Procuraduría Federal de la Defensa del Trabajo"|"2017"|"direct"|"Adjudicación directa"|2|2|3654915.86|100|100
"Procuraduría Federal de la Defensa del Trabajo"|"2018"|"direct"|"Adjudicación directa"|30|31|2524382.6149999998|56.25|88.57
"Procuraduría Federal de la Defensa del Trabajo"|"2018"|"open"|"Licitación abierta"|1|2|814651.03|18.15|5.71
"Procuraduría Federal de la Defensa del Trabajo"|"2018"|"selective"|"Invitación a 3 o más"|2|2|1148940.64|25.6|5.71
"Procuraduría Federal de la Defensa del Trabajo"|"2019"|"direct"|"Adjudicación directa"|29|31|3724423.8|71.98|88.57
"Procuraduría Federal de la Defensa del Trabajo"|"2019"|"framework"|"Contrato marco"|2|2|634978.1|12.27|5.71
"Procuraduría Federal de la Defensa del Trabajo"|"2019"|"open"|"Licitación abierta"|1|1|484351.03|9.36|2.86
"Procuraduría Federal de la Defensa del Trabajo"|"2019"|"selective"|"Invitación a 3 o más"|1|1|330300|6.38|2.86
"Procuraduría Federal de la Defensa del Trabajo"|"2020"|"direct"|"Adjudicación directa"|17|17|12089956.59|89.3|94.44
"Procuraduría Federal de la Defensa del Trabajo"|"2020"|"framework"|"Contrato marco"|1|1|1448275.86|10.7|5.56
"Procuraduría Federal de la Defensa del Trabajo"|"2021"|"direct"|"Adjudicación directa"|18|20|7850404.3|85.32|86.96
"Procuraduría Federal de la Defensa del Trabajo"|"2021"|"framework"|"Contrato marco"|2|2|962689.07|10.46|8.7
"Procuraduría Federal de la Defensa del Trabajo"|"2021"|"selective"|"Invitación a 3 o más"|1|1|387931.03|4.22|4.35
"Procuraduría Federal de la Defensa del Trabajo"|"2022"|"direct"|"Adjudicación directa"|19|19|7380216.43|61.76|86.36
"Procuraduría Federal de la Defensa del Trabajo"|"2022"|"framework"|"Contrato marco"|2|2|2920689.6599999997|24.44|9.09
"Procuraduría Federal de la Defensa del Trabajo"|"2022"|"open"|"Licitación abierta"|1|1|1648429|13.8|4.55
"Procuraduría Federal de la Defensa del Trabajo"|"2023"|"direct"|"Adjudicación directa"|1|1|91807.2|100|100
"Procuraduría Federal del Consumidor"|"2017"|"direct"|"Adjudicación directa"|1|1|99982.24|100|100
"Procuraduría Federal del Consumidor"|"2018"|"direct"|"Adjudicación directa"|190|191|146094674.62|60.1|83.77
"Procuraduría Federal del Consumidor"|"2018"|"framework"|"Contrato marco"|2|2|36580854.269999996|15.05|0.88
"Procuraduría Federal del Consumidor"|"2018"|"open"|"Licitación abierta"|7|12|34462565.94|14.18|5.26
"Procuraduría Federal del Consumidor"|"2018"|"selective"|"Invitación a 3 o más"|17|23|25933743.13|10.67|10.09
"Procuraduría Federal del Consumidor"|"2019"|"direct"|"Adjudicación directa"|128|136|105285145.12|63.68|78.16
"Procuraduría Federal del Consumidor"|"2019"|"framework"|"Contrato marco"|1|1|72014.04|0.04|0.57
"Procuraduría Federal del Consumidor"|"2019"|"open"|"Licitación abierta"|9|11|36399931.410000004|22.02|6.32
"Procuraduría Federal del Consumidor"|"2019"|"selective"|"Invitación a 3 o más"|17|26|23570564.11|14.26|14.94
"Procuraduría Federal del Consumidor"|"2020"|"direct"|"Adjudicación directa"|40|40|107186707.07000001|43.35|28.37
"Procuraduría Federal del Consumidor"|"2020"|"framework"|"Contrato marco"|6|35|18560663.29|7.51|24.82
"Procuraduría Federal del Consumidor"|"2020"|"open"|"Licitación abierta"|16|49|112900879.94|45.66|34.75
"Procuraduría Federal del Consumidor"|"2020"|"selective"|"Invitación a 3 o más"|8|17|8592680.37|3.48|12.06
"Procuraduría Federal del Consumidor"|"2021"|"direct"|"Adjudicación directa"|33|34|11764473.359|5.99|25.76
"Procuraduría Federal del Consumidor"|"2021"|"framework"|"Contrato marco"|6|38|48667621.07|24.78|28.79
"Procuraduría Federal del Consumidor"|"2021"|"open"|"Licitación abierta"|20|51|123817332.71|63.05|38.64
"Procuraduría Federal del Consumidor"|"2021"|"selective"|"Invitación a 3 o más"|8|9|12139957.13|6.18|6.82
"Procuraduría Federal del Consumidor"|"2022"|"direct"|"Adjudicación directa"|42|80|53884451.09|19.32|48.48
"Procuraduría Federal del Consumidor"|"2022"|"framework"|"Contrato marco"|2|34|29671012.67|10.64|20.61
"Procuraduría Federal del Consumidor"|"2022"|"open"|"Licitación abierta"|12|43|189047039.04|67.78|26.06
"Procuraduría Federal del Consumidor"|"2022"|"selective"|"Invitación a 3 o más"|6|8|6324978.359999999|2.27|4.85
"Procuraduría Federal del Consumidor"|"2023"|"direct"|"Adjudicación directa"|3|3|4827682.51|100|100
"Procuraduría de la Defensa del Contribuyente"|"2017"|"direct"|"Adjudicación directa"|4|4|27219878|100|100
"Procuraduría de la Defensa del Contribuyente"|"2018"|"direct"|"Adjudicación directa"|80|80|57815516.73|63.73|87.91
"Procuraduría de la Defensa del Contribuyente"|"2018"|"framework"|"Contrato marco"|1|1|12987597.604488|14.32|1.1
"Procuraduría de la Defensa del Contribuyente"|"2018"|"open"|"Licitación abierta"|5|5|10102787.62|11.14|5.49
"Procuraduría de la Defensa del Contribuyente"|"2018"|"selective"|"Invitación a 3 o más"|5|5|9806507.29|10.81|5.49
"Procuraduría de la Defensa del Contribuyente"|"2019"|"direct"|"Adjudicación directa"|50|50|37501186.62|32.02|79.37
"Procuraduría de la Defensa del Contribuyente"|"2019"|"framework"|"Contrato marco"|2|2|13448275.86|11.48|3.17
"Procuraduría de la Defensa del Contribuyente"|"2019"|"open"|"Licitación abierta"|6|6|62276123.46|53.17|9.52
"Procuraduría de la Defensa del Contribuyente"|"2019"|"selective"|"Invitación a 3 o más"|5|5|3897871.23|3.33|7.94
"Procuraduría de la Defensa del Contribuyente"|"2020"|"direct"|"Adjudicación directa"|11|11|9492822.08|13.11|68.75
"Procuraduría de la Defensa del Contribuyente"|"2020"|"open"|"Licitación abierta"|5|5|62934074.65|86.89|31.25
"Procuraduría de la Defensa del Contribuyente"|"2021"|"direct"|"Adjudicación directa"|5|6|7440213.819999999|2.08|20
"Procuraduría de la Defensa del Contribuyente"|"2021"|"framework"|"Contrato marco"|9|9|114568437.98|31.99|30
"Procuraduría de la Defensa del Contribuyente"|"2021"|"open"|"Licitación abierta"|7|10|146951661.1|41.03|33.33
"Procuraduría de la Defensa del Contribuyente"|"2021"|"selective"|"Invitación a 3 o más"|4|5|89192619.62|24.9|16.67
"Procuraduría de la Defensa del Contribuyente"|"2022"|"direct"|"Adjudicación directa"|11|11|33051430.34|12.59|45.83
"Procuraduría de la Defensa del Contribuyente"|"2022"|"framework"|"Contrato marco"|2|2|28095801.5361|10.7|8.33
"Procuraduría de la Defensa del Contribuyente"|"2022"|"open"|"Licitación abierta"|9|9|198712236.35|75.7|37.5
"Procuraduría de la Defensa del Contribuyente"|"2022"|"selective"|"Invitación a 3 o más"|2|2|2635533.5|1|8.33
"Productora Nacional de Biológicos Veterinarios"|"2017"|"direct"|"Adjudicación directa"|2|2|349468|100|100
"Productora Nacional de Biológicos Veterinarios"|"2018"|"direct"|"Adjudicación directa"|123|123|22439488.71|57.85|95.35
"Productora Nacional de Biológicos Veterinarios"|"2018"|"open"|"Licitación abierta"|4|4|15568356.94|40.14|3.1
"Productora Nacional de Biológicos Veterinarios"|"2018"|"selective"|"Invitación a 3 o más"|1|2|778550|2.01|1.55
"Productora Nacional de Biológicos Veterinarios"|"2019"|"direct"|"Adjudicación directa"|137|139|26736284.31|98.72|99.29
"Productora Nacional de Biológicos Veterinarios"|"2019"|"selective"|"Invitación a 3 o más"|1|1|345413|1.28|0.71
"Productora Nacional de Biológicos Veterinarios"|"2020"|"direct"|"Adjudicación directa"|88|95|23928525.07|97.96|98.96
"Productora Nacional de Biológicos Veterinarios"|"2020"|"open"|"Licitación abierta"|1|1|499046.79|2.04|1.04
"Productora Nacional de Biológicos Veterinarios"|"2021"|"direct"|"Adjudicación directa"|76|83|19402333.56|88.33|89.25
"Productora Nacional de Biológicos Veterinarios"|"2021"|"framework"|"Contrato marco"|3|7|2138402.74|9.73|7.53
"Productora Nacional de Biológicos Veterinarios"|"2021"|"selective"|"Invitación a 3 o más"|1|3|425898.06|1.94|3.23
"Productora Nacional de Biológicos Veterinarios"|"2022"|"direct"|"Adjudicación directa"|56|66|18072257.17|100|100
"Registro Agrario Nacional"|"2017"|"direct"|"Adjudicación directa"|17|27|84530615.099|84.23|87.1
"Registro Agrario Nacional"|"2017"|"framework"|"Contrato marco"|1|1|10347942.15|10.31|3.23
"Registro Agrario Nacional"|"2017"|"selective"|"Invitación a 3 o más"|2|3|5475934.74|5.46|9.68
"Registro Agrario Nacional"|"2018"|"direct"|"Adjudicación directa"|144|154|71997419.005|82.68|97.47
"Registro Agrario Nacional"|"2018"|"framework"|"Contrato marco"|1|1|13012008.48|14.94|0.63
"Registro Agrario Nacional"|"2018"|"selective"|"Invitación a 3 o más"|2|3|2064966.4|2.37|1.9
"Registro Agrario Nacional"|"2019"|"direct"|"Adjudicación directa"|230|230|31532166.238|94.17|99.14
"Registro Agrario Nacional"|"2019"|"framework"|"Contrato marco"|1|1|828088.779882|2.47|0.43
"Registro Agrario Nacional"|"2019"|"selective"|"Invitación a 3 o más"|1|1|1124129.38|3.36|0.43
"Registro Agrario Nacional"|"2020"|"direct"|"Adjudicación directa"|89|89|29875799.26|75.94|94.68
"Registro Agrario Nacional"|"2020"|"framework"|"Contrato marco"|2|2|4117475.94|10.47|2.13
"Registro Agrario Nacional"|"2020"|"open"|"Licitación abierta"|2|2|4503512.97|11.45|2.13
"Registro Agrario Nacional"|"2020"|"selective"|"Invitación a 3 o más"|1|1|846097.3|2.15|1.06
"Registro Agrario Nacional"|"2021"|"direct"|"Adjudicación directa"|94|97|38526432.42|76.19|91.51
"Registro Agrario Nacional"|"2021"|"framework"|"Contrato marco"|3|3|5369974.45|10.62|2.83
"Registro Agrario Nacional"|"2021"|"open"|"Licitación abierta"|3|3|4066845.49|8.04|2.83
"Registro Agrario Nacional"|"2021"|"selective"|"Invitación a 3 o más"|3|3|2605139.58|5.15|2.83
"Registro Agrario Nacional"|"2022"|"direct"|"Adjudicación directa"|31|31|15435428.63|14.34|63.27
"Registro Agrario Nacional"|"2022"|"framework"|"Contrato marco"|8|8|83328063.16|77.42|16.33
"Registro Agrario Nacional"|"2022"|"open"|"Licitación abierta"|6|9|8083166.11|7.51|18.37
"Registro Agrario Nacional"|"2022"|"selective"|"Invitación a 3 o más"|1|1|781337|0.73|2.04
"Registro Agrario Nacional"|"2023"|"direct"|"Adjudicación directa"|1|1|0|NA|100
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2017"|"direct"|"Adjudicación directa"|1|1|167.8|100|100
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2018"|"Sin registro"|NA|1|1|275862|0.3|0.77
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2018"|"direct"|"Adjudicación directa"|127|127|88008896.288|94.43|97.69
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2018"|"open"|"Licitación abierta"|1|1|2759200|2.96|0.77
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2018"|"selective"|"Invitación a 3 o más"|1|1|2155172.41|2.31|0.77
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2019"|"direct"|"Adjudicación directa"|69|69|25569911.09|73.09|93.24
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2019"|"framework"|"Contrato marco"|3|3|2094581.04|5.99|4.05
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2019"|"open"|"Licitación abierta"|1|1|5595525|15.99|1.35
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2019"|"selective"|"Invitación a 3 o más"|1|1|1724137.93|4.93|1.35
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2020"|"direct"|"Adjudicación directa"|65|65|76297854.84|91.09|92.86
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2020"|"framework"|"Contrato marco"|2|2|353103.45|0.42|2.86
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2020"|"open"|"Licitación abierta"|2|2|3175862.07|3.79|2.86
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2020"|"selective"|"Invitación a 3 o más"|1|1|3932327.58|4.69|1.43
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2021"|"direct"|"Adjudicación directa"|27|27|13866628.49|75.66|90
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2021"|"framework"|"Contrato marco"|1|1|3219827.59|17.57|3.33
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2021"|"open"|"Licitación abierta"|2|2|1241379.31|6.77|6.67
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2022"|"direct"|"Adjudicación directa"|14|15|176778701.07|97.76|78.95
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2022"|"framework"|"Contrato marco"|2|2|2757117.74|1.52|10.53
"Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública"|"2022"|"open"|"Licitación abierta"|2|2|1294013.42|0.72|10.53
"Secretaría Ejecutiva del Sistema Nacional Anticorrupción"|"2017"|"direct"|"Adjudicación directa"|1|1|71500|100|100
"Secretaría Ejecutiva del Sistema Nacional Anticorrupción"|"2018"|"direct"|"Adjudicación directa"|9|9|2756055.9|21.7|64.29
"Secretaría Ejecutiva del Sistema Nacional Anticorrupción"|"2018"|"open"|"Licitación abierta"|2|2|7972817.25|62.79|14.29
